	20	21	22	23	24	25
BlenderSperm4a_S173_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.siRNAs.sam	28464	44521	60115	48467	277179	36329
sperm-5b_S28_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.siRNAs.sam	20286	45642	76921	59516	604999	63410
SRR5713891.fastq.gz.trimmed.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	2342333	0	0	0
egg-9b_S26_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.siRNAs.sam	3406	7176	9186	10066	104518	11130
Bulk-20_S27_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	1699722	0
seedling4_S3_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	177672	0	0	0
drm2-T-DNA_control.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	1270400	0
GSM2048331_9522_S7_1_filtered.fasta.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	1420298	0
BlenderSperm2_S8_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	15481	0	0	0
egg-9a_S25_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	18118	0	0	0
SRR5049787.1.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	495423	0
Blendersperm6b_S177_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.siRNAs.sam	10638	21508	27120	19537	119001	15966
SRR5049786.1.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	114705	0	0	0	0
Bulk-15_S26_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	2776210	0
SRR5049786.1.fastq.gz.trimmed.fastq.gz.sorted.bam.siRNAs.sam	275599	357227	317556	358276	803847	109033
GSM2048325_9522_S3_1_filtered.fasta.sorted.bam.siRNAs.sam	25781	148613	134830	395312	3943882	137287
GSM2048333_9522_S7_3_filtered.fasta.sorted.bam.q20.22.siRNAs.sam	0	0	44613	0	0	0
GSM2048325_9522_S3_1_filtered.fasta.sorted.bam.q20.siRNAs.sam	8993	64682	60474	206234	2223418	76150
Bulk-25_S28_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	289616	0	0	0
SRR5049779.fastq.gz.trimmed.fastq.gz.sorted.bam.siRNAs.sam	113973	408795	218365	360199	2235730	364573
blender-sperm-1_S30_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.siRNAs.sam	32550	98914	180180	138062	1457824	137991
blender-sperm-1_S30_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	180180	0	0	0
Bulk-15_S26_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	150929	0	0	0
ddm1ab.fastq.gz.trimmed.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	3608389	0	0	0
ovary-no-egg-1a_S31_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	75100	0	0	0
SRR5049789.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	183672	0	0	0	0
GSM2048328_9522_S5_1_filtered.fasta.sorted.bam.siRNAs.sam	22547	243570	83118	166177	2433964	96068
ovary-no-egg-1a_S31_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.21.siRNAs.sam	0	140710	0	0	0	0
sperm-5c_S29_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.21.siRNAs.sam	0	50933	0	0	0	0
blender-sperm-1_S30_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	36488	0	0	0	0
eggcell4_combined.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	34828	0	0	0
SRR5713891.fastq.gz.trimmed.fastq.gz.sorted.bam.siRNAs.sam	1947684	2871264	2342333	3417549	14863009	1127409
sperm-5c_S29_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	32463	0	0	0
GSM2048330_9522_S5_3_filtered.fasta.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	1290557	0
SRR2544786.2.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	2497730	0
SRR5049788.1.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	100686	0	0	0	0
Bulk-20_S27_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.siRNAs.sam	62864	172879	211811	394373	3149028	227212
Blendersperm6b_S177_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	70517	0	0	0
GSM2048329_9522_S5_2_filtered.fasta.sorted.bam.24.siRNAs.sam	0	0	0	0	2396402	0
eggcell4_combined.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	409611	0
GSM2048326_9522_S3_2_filtered.fasta.sorted.bam.24.siRNAs.sam	0	0	0	0	3871718	0
SRR5049780.fastq.gz.trimmed.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	348217	0	0	0
ddm1ab_control.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	942119	0	0	0	0
seedling4_S3_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	76226	0	0	0
GSM2048332_9522_S7_2_filtered.fasta.sorted.bam.q20.siRNAs.sam	8016	128648	42450	97696	1425406	46397
egg-9a_S25_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.siRNAs.sam	2536	5141	7195	8223	86471	9374
eggcell3_combined.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	268257	0
blender-sperm-1_S30_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	66478	0	0	0
ovary-no-egg-1b_S32_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	1807086	0
SRR5049778.fastq.gz.trimmed.fastq.gz.sorted.bam.siRNAs.sam	89214	327791	162164	303007	1794263	302341
ovary-no-egg-1a_S31_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	2684205	0
SRR5049786.1.fastq.gz.trimmed.fastq.gz.sorted.bam.21.siRNAs.sam	0	357227	0	0	0	0
ovary-no-egg-1b_S32_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	2587907	0
drm2-T-DNA.fastq.gz.trimmed.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	1861138	0	0	0
GSM2048329_9522_S5_2_filtered.fasta.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	1392274	0
SRR5049778.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	57053	0	0	0
GSM2048326_9522_S3_2_filtered.fasta.sorted.bam.siRNAs.sam	29054	142435	129314	489273	3871718	134187
BlenderSperm2_S8_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	42236	0	0	0
SRR5049779.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	1329687	0
eggcell2_combined.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.21.siRNAs.sam	0	66837	0	0	0	0
SRR2544786.2.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	5173765	0
ovary-no-egg-1a_S31_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	182210	0	0	0
SRR2544786.2.fastq.gz.sorted.bam.21.siRNAs.sam	0	1893897	0	0	0	0
Blendersperm6a_S174_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	28600	0	0	0
Bulk-20_S27_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.siRNAs.sam	16270	60710	88606	190574	1699722	118095
SRR5049787.1.fastq.gz.trimmed.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	384512	0	0	0
egg-9c_S27_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.siRNAs.sam	3481	7144	10503	11422	117473	12806
GSM2048329_9522_S5_2_filtered.fasta.sorted.bam.q20.22.siRNAs.sam	0	0	38827	0	0	0
eggcell4_combined.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	77616	0	0	0
Bulk-15_S26_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.siRNAs.sam	30653	106613	150929	330233	2776210	188582
SRR5049787.1.fastq.gz.trimmed.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	976416	0
SRR5049788.1.fastq.gz.trimmed.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	237854	0	0	0
Blendersperm6a_S174_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.siRNAs.sam	32596	56427	77262	57951	381750	45415
ovary-no-egg-1b_S32_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	46519	0	0	0	0
eggcell2_combined.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	28296	0	0	0
ovary-no-egg-1b_S32_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	177808	0	0	0
blender-sperm-1_S30_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	1457824	0
GSM2048331_9522_S7_1_filtered.fasta.sorted.bam.21.siRNAs.sam	0	202333	0	0	0	0
egg-9b_S26_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	104518	0
sperm-5b_S28_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	258796	0
egg-9c_S27_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.siRNAs.sam	11445	19222	26709	26526	217629	26356
GSM2048330_9522_S5_3_filtered.fasta.sorted.bam.22.siRNAs.sam	0	0	85719	0	0	0
eggcell4_combined.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.21.siRNAs.sam	0	68730	0	0	0	0
GSM2048327_9522_S3_3_filtered.fasta.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	2180944	0
eggcell2_combined.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	72984	0	0	0
Blendersperm4b_S176_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	289563	0
Ovarynoegg2_S5_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.21.siRNAs.sam	0	106628	0	0	0	0
GSM2048333_9522_S7_3_filtered.fasta.sorted.bam.21.siRNAs.sam	0	201055	0	0	0	0
blender-sperm-1_S30_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.21.siRNAs.sam	0	98914	0	0	0	0
drm2-T-DNA_control.fastq.gz.trimmed.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	3129435	0
Ovarynoegg2_S5_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	148563	0	0	0
BlenderSperm2_S8_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	91672	0
Bulk-15_S26_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.siRNAs.sam	116098	306824	368611	693653	5187428	370192
GSM2048333_9522_S7_3_filtered.fasta.sorted.bam.q20.21.siRNAs.sam	0	120054	0	0	0	0
Ovarynoegg2_S5_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.siRNAs.sam	67463	106628	148563	211141	1972410	175551
GSM2048332_9522_S7_2_filtered.fasta.sorted.bam.21.siRNAs.sam	0	213025	0	0	0	0
seedling4_S3_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.siRNAs.sam	83979	154556	177672	241379	1715471	145023
GSM2048330_9522_S5_3_filtered.fasta.sorted.bam.24.siRNAs.sam	0	0	0	0	2239867	0
Bulk-25_S28_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	4209622	0
ddm1ab_control.fastq.gz.trimmed.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	9508255	0
SRR5049780.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	181212	0	0	0	0
GSM2048331_9522_S7_1_filtered.fasta.sorted.bam.q20.22.siRNAs.sam	0	0	42521	0	0	0
GSM2048333_9522_S7_3_filtered.fasta.sorted.bam.q20.siRNAs.sam	8602	120054	44613	140912	1421487	40190
GSM2048326_9522_S3_2_filtered.fasta.sorted.bam.q20.22.siRNAs.sam	0	0	57753	0	0	0
ddm1ab.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	2747698	0
eggcell3_combined.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	12553	0	0	0	0
Blendersperm6a_S174_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.21.siRNAs.sam	0	56427	0	0	0	0
egg-9b_S26_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	24035	0	0	0
GSM2048330_9522_S5_3_filtered.fasta.sorted.bam.21.siRNAs.sam	0	256955	0	0	0	0
SRR5049781.1.fastq.gz.trimmed.fastq.gz.sorted.bam.21.siRNAs.sam	0	432871	0	0	0	0
Blendersperm4b_S176_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.21.siRNAs.sam	0	45162	0	0	0	0
Bulk-20_S27_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	3149028	0
GSM2048328_9522_S5_1_filtered.fasta.sorted.bam.24.siRNAs.sam	0	0	0	0	2433964	0
sperm-5c_S29_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.22.siRNAs.sam	0	0	86842	0	0	0
ddm1ab_control.fastq.gz.trimmed.fastq.gz.sorted.bam.siRNAs.sam	2512259	5187738	3522587	3424688	9508255	2191083
GSM2048326_9522_S3_2_filtered.fasta.sorted.bam.q20.21.siRNAs.sam	0	62146	0	0	0	0
GSM2048329_9522_S5_2_filtered.fasta.sorted.bam.q20.siRNAs.sam	6190	153215	38827	88944	1392274	45078
SRR5049789.fastq.gz.trimmed.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	2251244	0
Blendersperm4b_S176_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	23537	0	0	0
Bulk-15_S26_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	106613	0	0	0	0
Blendersperm6b_S177_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	21508	0	0	0	0
GSM2048331_9522_S7_1_filtered.fasta.sorted.bam.22.siRNAs.sam	0	0	94470	0	0	0
GSM2048328_9522_S5_1_filtered.fasta.sorted.bam.22.siRNAs.sam	0	0	83118	0	0	0
BlenderSperm2_S8_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.21.siRNAs.sam	0	24991	0	0	0	0
GSM2048329_9522_S5_2_filtered.fasta.sorted.bam.q20.21.siRNAs.sam	0	153215	0	0	0	0
SRR5049779.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.siRNAs.sam	24825	204711	65469	130625	1329687	144283
GSM2048327_9522_S3_3_filtered.fasta.sorted.bam.22.siRNAs.sam	0	0	126398	0	0	0
SRR5049786.1.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	415151	0
SRR5049789.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	152668	0	0	0
GSM2048330_9522_S5_3_filtered.fasta.sorted.bam.q20.21.siRNAs.sam	0	162419	0	0	0	0
SRR2544786.2.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	410801	0	0	0	0
GSM2048326_9522_S3_2_filtered.fasta.sorted.bam.21.siRNAs.sam	0	142435	0	0	0	0
eggcell2_combined.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.siRNAs.sam	48380	66837	72984	85225	536950	81958
BlenderSperm4a_S173_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.21.siRNAs.sam	0	44521	0	0	0	0
drm2-T-DNA_control.fastq.gz.trimmed.fastq.gz.sorted.bam.21.siRNAs.sam	0	1268519	0	0	0	0
Blendersperm6b_S177_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.24.siRNAs.sam	0	0	0	0	328071	0
SRR5049787.1.fastq.gz.trimmed.fastq.gz.sorted.bam.siRNAs.sam	395448	487051	384512	382684	976416	117516
SRR5713891.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	7557118	0
seedling4_S3_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	60305	0	0	0	0
Bulk-25_S28_L004_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	85303	0	0	0	0
egg-9a_S25_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	86471	0
SRR5049787.1.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.siRNAs.sam	70866	138336	91474	123611	495423	39885
SRR5713891.fastq.gz.trimmed.fastq.gz.sorted.bam.21.siRNAs.sam	0	2871264	0	0	0	0
blender-sperm-1_S30_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.24.siRNAs.sam	0	0	0	0	565893	0
GSM2048332_9522_S7_2_filtered.fasta.sorted.bam.24.siRNAs.sam	0	0	0	0	2388698	0
GSM2048331_9522_S7_1_filtered.fasta.sorted.bam.siRNAs.sam	23319	202333	94470	248506	2363043	76543
drm2-T-DNA.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.22.siRNAs.sam	0	0	204715	0	0	0
egg-9b_S26_L002_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	7176	0	0	0	0
SRR5049786.1.fastq.gz.trimmed.fastq.gz.sorted.bam.q20.siRNAs.sam	55987	114705	81959	133902	415151	36415
BlenderSperm4a_S173_L007_R1_001.fastq.gz.trimmed.dedup.fastq.gz.sorted.bam.q20.21.siRNAs.sam	0	18198	0	0	0	0
